n_ann,minority,delta,rep,method,stat,pvalue,detected
20,0.5,0.5,22,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,0.5,23,apunim,0.05861472050613263,2.3230861498612763e-05,1
20,0.5,0.5,23,Krippendorff delta-alpha,0.004180816720931735,0.1691542288557214,0
20,0.5,0.5,23,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,23,chi-squared (Akhtar et al. 2019),77.22893571046299,6.726722550914616e-16,1
20,0.5,0.5,23,GMM clustering (Checco/Mignemi),0.7995558023320377,0.004975124378109453,1
20,0.5,0.5,24,apunim,-0.03873941588421933,0.001974695884555072,1
20,0.5,0.5,24,Krippendorff delta-alpha,0.0030193403128579432,0.21890547263681592,0
20,0.5,0.5,24,aposteriori unimodality (2024),0.005813953488372093,0.18811881188118812,0
20,0.5,0.5,24,chi-squared (Akhtar et al. 2019),71.9396370195162,8.837992419283762e-15,1
20,0.5,0.5,24,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,0.5,25,apunim,-0.04160166196605628,0.0030172551457417263,1
20,0.5,0.5,25,Krippendorff delta-alpha,0.012599336074025747,0.009950248756218905,1
20,0.5,0.5,25,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,25,chi-squared (Akhtar et al. 2019),75.90639394883516,1.2813833907945929e-15,1
20,0.5,0.5,25,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,0.5,26,apunim,-0.029665954989693537,0.0822466309227777,0
20,0.5,0.5,26,Krippendorff delta-alpha,-0.004935719660265514,0.8208955223880597,0
20,0.5,0.5,26,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,26,chi-squared (Akhtar et al. 2019),54.51200961167089,4.11129149539034e-11,1
20,0.5,0.5,26,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,0.5,27,apunim,-0.013631316901634247,0.6943220836629974,0
20,0.5,0.5,27,Krippendorff delta-alpha,-0.007437912794750978,0.9253731343283582,0
20,0.5,0.5,27,aposteriori unimodality (2024),0.0058823529411764705,0.15841584158415842,0
20,0.5,0.5,27,chi-squared (Akhtar et al. 2019),65.58634035181458,1.9361369970399592e-13,1
20,0.5,0.5,27,GMM clustering (Checco/Mignemi),0.6208425720620843,0.004975124378109453,1
20,0.5,0.5,28,apunim,0.023365969187196294,0.1929249583153962,0
20,0.5,0.5,28,Krippendorff delta-alpha,0.0011359911787590105,0.2835820895522388,0
20,0.5,0.5,28,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,28,chi-squared (Akhtar et al. 2019),84.92087749613167,1.5767391780044412e-17,1
20,0.5,0.5,28,GMM clustering (Checco/Mignemi),0.6208425720620843,0.004975124378109453,1
20,0.5,0.5,29,apunim,-0.0223215156898178,0.14822975328505555,0
20,0.5,0.5,29,Krippendorff delta-alpha,-0.0020230698330651053,0.5124378109452736,0
20,0.5,0.5,29,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,29,chi-squared (Akhtar et al. 2019),94.11447436506846,1.7581679443237834e-19,1
20,0.5,0.5,29,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,0.5,30,apunim,-0.026342935066677068,0.1492614099571415,0
20,0.5,0.5,30,Krippendorff delta-alpha,0.006473557882919034,0.0945273631840796,0
20,0.5,0.5,30,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,30,chi-squared (Akhtar et al. 2019),66.16909891761783,1.4592183806907883e-13,1
20,0.5,0.5,30,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,0.5,31,apunim,0.048394042062980334,0.0008164698817120561,1
20,0.5,0.5,31,Krippendorff delta-alpha,0.0008621299261097892,0.4079601990049751,0
20,0.5,0.5,31,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,31,chi-squared (Akhtar et al. 2019),57.78844005774853,8.452533667161688e-12,1
20,0.5,0.5,31,GMM clustering (Checco/Mignemi),0.7995558023320377,0.004975124378109453,1
20,0.5,0.5,32,apunim,-0.061834862243614834,6.088775581717194e-06,1
20,0.5,0.5,32,Krippendorff delta-alpha,0.011829242821437713,0.029850746268656716,1
20,0.5,0.5,32,aposteriori unimodality (2024),0.012048192771084338,0.009900990099009901,1
20,0.5,0.5,32,chi-squared (Akhtar et al. 2019),76.63905090004967,8.967054628879756e-16,1
20,0.5,0.5,32,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,0.5,33,apunim,-0.07237126769286875,2.0342072484718302e-09,1
20,0.5,0.5,33,Krippendorff delta-alpha,0.0006472047460168162,0.39303482587064675,0
20,0.5,0.5,33,aposteriori unimodality (2024),0.005952380952380952,0.19801980198019803,0
20,0.5,0.5,33,chi-squared (Akhtar et al. 2019),62.28778024936964,9.582499576552567e-13,1
20,0.5,0.5,33,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,0.5,34,apunim,-0.04309716151810686,0.003570327514136804,1
20,0.5,0.5,34,Krippendorff delta-alpha,0.0040245181986183765,0.20398009950248755,0
20,0.5,0.5,34,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,34,chi-squared (Akhtar et al. 2019),52.366706973496164,1.1561577524300613e-10,1
20,0.5,0.5,34,GMM clustering (Checco/Mignemi),0.7995558023320377,0.004975124378109453,1
20,0.5,0.5,35,apunim,-0.027537250982993845,0.07138320997773386,0
20,0.5,0.5,35,Krippendorff delta-alpha,-0.0012010597307714477,0.5522388059701493,0
20,0.5,0.5,35,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,35,chi-squared (Akhtar et al. 2019),36.18797667065776,2.647142759345401e-07,1
20,0.5,0.5,35,GMM clustering (Checco/Mignemi),0.7995558023320377,0.004975124378109453,1
20,0.5,0.5,36,apunim,-0.06215240675456227,7.003533317986796e-08,1
20,0.5,0.5,36,Krippendorff delta-alpha,0.0035347588333664026,0.1791044776119403,0
20,0.5,0.5,36,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,36,chi-squared (Akhtar et al. 2019),68.39219711601896,4.958126680180358e-14,1
20,0.5,0.5,36,GMM clustering (Checco/Mignemi),0.7995558023320377,0.004975124378109453,1
20,0.5,0.5,37,apunim,-0.05105773264872244,6.06376073886003e-05,1
20,0.5,0.5,37,Krippendorff delta-alpha,-0.0045296450569563,0.7562189054726368,0
20,0.5,0.5,37,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,37,chi-squared (Akhtar et al. 2019),73.89360186609053,3.414942533688809e-15,1
20,0.5,0.5,37,GMM clustering (Checco/Mignemi),0.7995558023320377,0.004975124378109453,1
20,0.5,0.5,38,apunim,0.05420932663036441,5.474504714052535e-05,1
20,0.5,0.5,38,Krippendorff delta-alpha,0.0027242671530998686,0.2537313432835821,0
20,0.5,0.5,38,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,38,chi-squared (Akhtar et al. 2019),57.465358027641045,9.88075421623782e-12,1
20,0.5,0.5,38,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,0.5,39,apunim,0.019284902358937532,0.42876585705909387,0
20,0.5,0.5,39,Krippendorff delta-alpha,-0.009791473876199885,0.945273631840796,0
20,0.5,0.5,39,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,0.5,39,chi-squared (Akhtar et al. 2019),77.1373477251381,7.033787804383158e-16,1
20,0.5,0.5,39,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,0,apunim,-0.07499553117813969,2.5954108791748568e-09,1
20,0.5,1.0,0,Krippendorff delta-alpha,-0.0005965441983571407,0.36318407960199006,0
20,0.5,1.0,0,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,0,chi-squared (Akhtar et al. 2019),216.66702335139075,9.774779547440106e-46,1
20,0.5,1.0,0,GMM clustering (Checco/Mignemi),1.0,0.009950248756218905,1
20,0.5,1.0,1,apunim,-0.01734852390017087,0.6794396682203265,0
20,0.5,1.0,1,Krippendorff delta-alpha,0.004734803787019182,0.06965174129353234,0
20,0.5,1.0,1,aposteriori unimodality (2024),0.006024096385542169,0.46534653465346537,0
20,0.5,1.0,1,chi-squared (Akhtar et al. 2019),243.18715384428364,1.910065342417806e-51,1
20,0.5,1.0,1,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,2,apunim,-0.06039585354700584,4.3574954459241427e-07,1
20,0.5,1.0,2,Krippendorff delta-alpha,0.007550449981230667,0.009950248756218905,1
20,0.5,1.0,2,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,2,chi-squared (Akhtar et al. 2019),288.3479200815427,3.531290481416409e-61,1
20,0.5,1.0,2,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,3,apunim,-0.048062053493065,9.616688150142298e-06,1
20,0.5,1.0,3,Krippendorff delta-alpha,-0.0016966267837575932,0.3681592039800995,0
20,0.5,1.0,3,aposteriori unimodality (2024),0.011627906976744186,0.039603960396039604,1
20,0.5,1.0,3,chi-squared (Akhtar et al. 2019),280.45420706749496,1.7785282757173675e-59,1
20,0.5,1.0,3,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,4,apunim,0.02505841490845778,0.06200561664567556,0
20,0.5,1.0,4,Krippendorff delta-alpha,0.010639838075430452,0.01990049751243781,1
20,0.5,1.0,4,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,4,chi-squared (Akhtar et al. 2019),182.9238893061621,1.756083475534211e-38,1
20,0.5,1.0,4,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,5,apunim,-0.03917830648312998,0.0016765926548642153,1
20,0.5,1.0,5,Krippendorff delta-alpha,0.010100894747234579,0.009950248756218905,1
20,0.5,1.0,5,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,5,chi-squared (Akhtar et al. 2019),274.02918827059443,4.317604318484338e-58,1
20,0.5,1.0,5,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,6,apunim,-0.08697746042921614,3.877433924860915e-11,1
20,0.5,1.0,6,Krippendorff delta-alpha,0.003011415606011425,0.05970149253731343,0
20,0.5,1.0,6,aposteriori unimodality (2024),0.005813953488372093,0.1782178217821782,0
20,0.5,1.0,6,chi-squared (Akhtar et al. 2019),264.788343259847,4.237197227176303e-56,1
20,0.5,1.0,6,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,7,apunim,-0.08707360539696207,1.246834460836873e-12,1
20,0.5,1.0,7,Krippendorff delta-alpha,-0.006012667690302953,0.7412935323383084,0
20,0.5,1.0,7,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,7,chi-squared (Akhtar et al. 2019),232.3555919565474,4.106479054112385e-49,1
20,0.5,1.0,7,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,8,apunim,-0.08596329472521595,1.4998825593288245e-10,1
20,0.5,1.0,8,Krippendorff delta-alpha,0.001718712017012236,0.17412935323383086,0
20,0.5,1.0,8,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,8,chi-squared (Akhtar et al. 2019),233.93121605399304,1.880343841055267e-49,1
20,0.5,1.0,8,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,9,apunim,0.008016067545473654,0.9892049200575569,0
20,0.5,1.0,9,Krippendorff delta-alpha,-0.0019747870026822767,0.5074626865671642,0
20,0.5,1.0,9,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,9,chi-squared (Akhtar et al. 2019),202.5606215757932,1.0575768565336492e-42,1
20,0.5,1.0,9,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,10,apunim,-0.030094823381792625,0.04020975724149627,1
20,0.5,1.0,10,Krippendorff delta-alpha,0.005734937267394935,0.01990049751243781,1
20,0.5,1.0,10,aposteriori unimodality (2024),0.005649717514124294,0.19801980198019803,0
20,0.5,1.0,10,chi-squared (Akhtar et al. 2019),337.41794751864313,9.127008521833639e-72,1
20,0.5,1.0,10,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,11,apunim,-0.05015265263780734,1.2544653223583217e-05,1
20,0.5,1.0,11,Krippendorff delta-alpha,0.009699205404707256,0.004975124378109453,1
20,0.5,1.0,11,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,11,chi-squared (Akhtar et al. 2019),274.04367623937935,4.286665653749622e-58,1
20,0.5,1.0,11,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,12,apunim,-0.06186929474083495,3.574602749202246e-06,1
20,0.5,1.0,12,Krippendorff delta-alpha,0.006033122091450738,0.014925373134328358,1
20,0.5,1.0,12,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,12,chi-squared (Akhtar et al. 2019),312.98409705427275,1.7124799480535715e-66,1
20,0.5,1.0,12,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,13,apunim,0.041043239047334854,0.002386476041787083,1
20,0.5,1.0,13,Krippendorff delta-alpha,0.006063254280280983,0.01990049751243781,1
20,0.5,1.0,13,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,13,chi-squared (Akhtar et al. 2019),218.38728593127266,4.168309345252432e-46,1
20,0.5,1.0,13,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,14,apunim,-0.04671058418680946,0.00041547764274362615,1
20,0.5,1.0,14,Krippendorff delta-alpha,0.0035013827184884327,0.1044776119402985,0
20,0.5,1.0,14,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,14,chi-squared (Akhtar et al. 2019),229.4910882274541,1.6988211110810524e-48,1
20,0.5,1.0,14,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,15,apunim,-0.033394532822836706,0.008192782172910244,1
20,0.5,1.0,15,Krippendorff delta-alpha,0.009922677765892896,0.009950248756218905,1
20,0.5,1.0,15,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,15,chi-squared (Akhtar et al. 2019),306.72537171892617,3.836843877080287e-65,1
20,0.5,1.0,15,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,16,apunim,-0.0407688102081564,0.0029025102849568937,1
20,0.5,1.0,16,Krippendorff delta-alpha,0.0013540986292717716,0.19402985074626866,0
20,0.5,1.0,16,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,16,chi-squared (Akhtar et al. 2019),253.51505080992473,1.1383941834248798e-53,1
20,0.5,1.0,16,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,17,apunim,-0.05996316533878707,1.380288778161202e-06,1
20,0.5,1.0,17,Krippendorff delta-alpha,0.013298295708585373,0.009950248756218905,1
20,0.5,1.0,17,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,17,chi-squared (Akhtar et al. 2019),260.5878100679406,3.406595620261943e-55,1
20,0.5,1.0,17,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,18,apunim,-0.07896421318305742,3.358332587228014e-10,1
20,0.5,1.0,18,Krippendorff delta-alpha,0.004047988728103857,0.0845771144278607,0
20,0.5,1.0,18,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,18,chi-squared (Akhtar et al. 2019),278.43475875779666,4.846879210087675e-59,1
20,0.5,1.0,18,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,19,apunim,-0.0407501114377777,0.0046218826199655024,1
20,0.5,1.0,19,Krippendorff delta-alpha,0.004989124916579435,0.06467661691542288,0
20,0.5,1.0,19,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,19,chi-squared (Akhtar et al. 2019),294.3291838446693,1.811232597697503e-62,1
20,0.5,1.0,19,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,20,apunim,-0.08367674731076627,4.686617339670009e-12,1
20,0.5,1.0,20,Krippendorff delta-alpha,0.004993818159680252,0.05472636815920398,0
20,0.5,1.0,20,aposteriori unimodality (2024),0.011428571428571429,0.0297029702970297,1
20,0.5,1.0,20,chi-squared (Akhtar et al. 2019),257.61088283164935,1.4921086648294273e-54,1
20,0.5,1.0,20,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,21,apunim,-0.0515113121735773,1.9438870342811157e-05,1
20,0.5,1.0,21,Krippendorff delta-alpha,0.007654038876033775,0.024875621890547265,1
20,0.5,1.0,21,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,21,chi-squared (Akhtar et al. 2019),261.12699917059666,2.6069218330628475e-55,1
20,0.5,1.0,21,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,22,apunim,0.014117910186927951,0.831047931992721,0
20,0.5,1.0,22,Krippendorff delta-alpha,-0.00844449769917699,0.8159203980099502,0
20,0.5,1.0,22,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,22,chi-squared (Akhtar et al. 2019),200.21225055458615,3.382514402406362e-42,1
20,0.5,1.0,22,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,23,apunim,-0.05153684033710479,8.159622242559413e-05,1
20,0.5,1.0,23,Krippendorff delta-alpha,0.007027998145077818,0.004975124378109453,1
20,0.5,1.0,23,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,23,chi-squared (Akhtar et al. 2019),280.9750700984822,1.3732731612172452e-59,1
20,0.5,1.0,23,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,24,apunim,-0.07628061798051083,2.5499146236404532e-08,1
20,0.5,1.0,24,Krippendorff delta-alpha,0.018194112933255735,0.004975124378109453,1
20,0.5,1.0,24,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,24,chi-squared (Akhtar et al. 2019),241.67668806196096,4.0397823989205033e-51,1
20,0.5,1.0,24,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,25,apunim,-0.022134845266723963,0.2691742943914815,0
20,0.5,1.0,25,Krippendorff delta-alpha,0.006583728275849632,0.03980099502487562,1
20,0.5,1.0,25,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,25,chi-squared (Akhtar et al. 2019),260.6922303635783,3.234585767122424e-55,1
20,0.5,1.0,25,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,26,apunim,-0.056196654770075904,2.8570019700017312e-05,1
20,0.5,1.0,26,Krippendorff delta-alpha,-0.00568188205404585,0.6567164179104478,0
20,0.5,1.0,26,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,26,chi-squared (Akhtar et al. 2019),237.43129991448717,3.315883286718647e-50,1
20,0.5,1.0,26,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,27,apunim,-0.009627681699696456,1.0,0
20,0.5,1.0,27,Krippendorff delta-alpha,0.000351822264516799,0.1890547263681592,0
20,0.5,1.0,27,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,27,chi-squared (Akhtar et al. 2019),314.66745098260014,7.42001242311112e-67,1
20,0.5,1.0,27,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,28,apunim,-0.04956306551280466,0.00036015291694535366,1
20,0.5,1.0,28,Krippendorff delta-alpha,0.003506363127684209,0.13432835820895522,0
20,0.5,1.0,28,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,28,chi-squared (Akhtar et al. 2019),251.23819658270494,3.5222323926514956e-53,1
20,0.5,1.0,28,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,29,apunim,-0.04317565534309512,0.00018729093271500216,1
20,0.5,1.0,29,Krippendorff delta-alpha,0.011730259169521251,0.009950248756218905,1
20,0.5,1.0,29,aposteriori unimodality (2024),0.005494505494505495,0.2079207920792079,0
20,0.5,1.0,29,chi-squared (Akhtar et al. 2019),268.5958163107841,6.403989909887205e-57,1
20,0.5,1.0,29,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,30,apunim,-0.03967673158013155,0.0011878789462785955,1
20,0.5,1.0,30,Krippendorff delta-alpha,0.00399998154479736,0.03980099502487562,1
20,0.5,1.0,30,aposteriori unimodality (2024),0.005714285714285714,0.24752475247524752,0
20,0.5,1.0,30,chi-squared (Akhtar et al. 2019),323.65557239944934,8.527347337466074e-69,1
20,0.5,1.0,30,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,31,apunim,-0.12317621236638995,4.8131602978516315e-20,1
20,0.5,1.0,31,Krippendorff delta-alpha,0.009766509504997245,0.014925373134328358,1
20,0.5,1.0,31,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,31,chi-squared (Akhtar et al. 2019),268.2403088810788,7.639714822685145e-57,1
20,0.5,1.0,31,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,32,apunim,-0.052206214276229644,1.6748053556544737e-05,1
20,0.5,1.0,32,Krippendorff delta-alpha,0.009607364060581658,0.004975124378109453,1
20,0.5,1.0,32,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,32,chi-squared (Akhtar et al. 2019),224.62943323028514,1.890708839032608e-47,1
20,0.5,1.0,32,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,33,apunim,0.027135566148569695,0.06467621180323482,0
20,0.5,1.0,33,Krippendorff delta-alpha,0.005716544323072392,0.06467661691542288,0
20,0.5,1.0,33,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,33,chi-squared (Akhtar et al. 2019),243.87869204508894,1.3555195765099072e-51,1
20,0.5,1.0,33,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,34,apunim,0.020886273042004102,0.29081643783097316,0
20,0.5,1.0,34,Krippendorff delta-alpha,0.010359537055319556,0.004975124378109453,1
20,0.5,1.0,34,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,34,chi-squared (Akhtar et al. 2019),303.43694128188923,1.9651556942635712e-64,1
20,0.5,1.0,34,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,35,apunim,-0.05401479906118497,0.00015763979337403026,1
20,0.5,1.0,35,Krippendorff delta-alpha,-1.667758043261136e-05,0.21890547263681592,0
20,0.5,1.0,35,aposteriori unimodality (2024),0.005649717514124294,0.16831683168316833,0
20,0.5,1.0,35,chi-squared (Akhtar et al. 2019),255.25924631364978,4.791813788697211e-54,1
20,0.5,1.0,35,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,36,apunim,0.057889970910295706,1.552531696773089e-05,1
20,0.5,1.0,36,Krippendorff delta-alpha,-0.007199598046676581,0.7512437810945274,0
20,0.5,1.0,36,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,36,chi-squared (Akhtar et al. 2019),267.33775883126094,1.1956677458953544e-56,1
20,0.5,1.0,36,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,37,apunim,-0.09071246190165107,9.246861207796849e-13,1
20,0.5,1.0,37,Krippendorff delta-alpha,0.009841578897554104,0.01990049751243781,1
20,0.5,1.0,37,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,37,chi-squared (Akhtar et al. 2019),225.7856339033589,1.0660286728498225e-47,1
20,0.5,1.0,37,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,38,apunim,-0.03830557650290101,0.01453996970882917,1
20,0.5,1.0,38,Krippendorff delta-alpha,0.007770534416556507,0.014925373134328358,1
20,0.5,1.0,38,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.0,38,chi-squared (Akhtar et al. 2019),300.55651814930116,8.217843225258349e-64,1
20,0.5,1.0,38,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.0,39,apunim,-0.08022864659106325,3.831223814360589e-08,1
20,0.5,1.0,39,Krippendorff delta-alpha,0.004536213621581242,0.029850746268656716,1
20,0.5,1.0,39,aposteriori unimodality (2024),0.011764705882352941,0.0891089108910891,0
20,0.5,1.0,39,chi-squared (Akhtar et al. 2019),251.79279410389802,2.675092232056599e-53,1
20,0.5,1.0,39,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,0,apunim,-0.0430650407166989,0.001163587023522276,1
20,0.5,1.5,0,Krippendorff delta-alpha,0.0016709705780428852,0.08955223880597014,0
20,0.5,1.5,0,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,0,chi-squared (Akhtar et al. 2019),493.5900520402122,1.6307020713476047e-105,1
20,0.5,1.5,0,GMM clustering (Checco/Mignemi),1.0,0.009950248756218905,1
20,0.5,1.5,1,apunim,0.04804485132908042,0.00018663846483010917,1
20,0.5,1.5,1,Krippendorff delta-alpha,0.008683367004236553,0.014925373134328358,1
20,0.5,1.5,1,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,1,chi-squared (Akhtar et al. 2019),514.104093413008,5.962410340318016e-110,1
20,0.5,1.5,1,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,2,apunim,-0.07826358783136764,9.085281433634388e-10,1
20,0.5,1.5,2,Krippendorff delta-alpha,0.009333923475241312,0.004975124378109453,1
20,0.5,1.5,2,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,2,chi-squared (Akhtar et al. 2019),506.9292022571832,2.1249550500799385e-108,1
20,0.5,1.5,2,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,3,apunim,-0.06844753339494311,9.671063891465423e-08,1
20,0.5,1.5,3,Krippendorff delta-alpha,0.011683176861349176,0.004975124378109453,1
20,0.5,1.5,3,aposteriori unimodality (2024),0.005813953488372093,0.13861386138613863,0
20,0.5,1.5,3,chi-squared (Akhtar et al. 2019),497.5301815396285,2.2920575938890205e-106,1
20,0.5,1.5,3,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,4,apunim,-0.025377580345501936,0.09821468658296031,0
20,0.5,1.5,4,Krippendorff delta-alpha,0.009594635618613567,0.004975124378109453,1
20,0.5,1.5,4,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,4,chi-squared (Akhtar et al. 2019),592.2672539806061,7.307211813094455e-127,1
20,0.5,1.5,4,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,5,apunim,-0.11349356592275792,2.6955095016224893e-18,1
20,0.5,1.5,5,Krippendorff delta-alpha,0.02340401931806818,0.004975124378109453,1
20,0.5,1.5,5,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,5,chi-squared (Akhtar et al. 2019),568.7588236434891,8.933328769699338e-122,1
20,0.5,1.5,5,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,6,apunim,-0.06086169808560626,2.8925347849663234e-06,1
20,0.5,1.5,6,Krippendorff delta-alpha,0.01688992892065494,0.004975124378109453,1
20,0.5,1.5,6,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,6,chi-squared (Akhtar et al. 2019),550.9477145318424,6.380841435494315e-118,1
20,0.5,1.5,6,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,7,apunim,-0.046975523613649525,0.00012570112671620668,1
