,SDB Feature,Value,apunim,pvalue,support,Model,Prompt
681,Age,1) 18 - 24,4.2976375146780304e-16,0.9999999999999994,31,qwen7b,persona
682,Age,2) 25 - 34,0.0,0.9999999999999994,37,qwen7b,persona
683,Age,3) 35 - 44,0.0,0.9999999999999994,34,qwen7b,persona
684,Age,4) 45 - 54,0.0,0.9999999999999994,33,qwen7b,persona
685,Age,5) 55 - 64,-2.4223047810003404e-16,0.9999999999999994,25,qwen7b,persona
686,Age,6) 65 or older,-0.011571841851494381,0.9999999999999994,48,qwen7b,persona
687,Age,Prefer not to say,-0.01507537688442206,0.9999999999999994,53,qwen7b,persona
688,Age,Under 18,0.0,0.9999999999999994,32,qwen7b,persona
689,Education,1) No high school,0.0,0.9847203707003479,18,qwen7b,persona
690,Education,2) High School graduate,2.0816681711721695e-16,0.9847203707003479,16,qwen7b,persona
691,Education,"3) College, no degree",-2.9605947323337393e-16,0.9847203707003479,12,qwen7b,persona
692,Education,4) Associate degree,9.828203824550565e-17,0.9847203707003479,31,qwen7b,persona
693,Education,5) Bachelor's degree,0.0,0.9847203707003479,16,qwen7b,persona
694,Education,6) Master's degree,0.0,0.9847203707003479,6,qwen7b,persona
695,Education,7) Professional degree,0.0,0.9847203707003479,21,qwen7b,persona
696,Education,8) Doctoral degree,0.0,0.9847203707003479,21,qwen7b,persona
697,Education,Other,0.0,0.9847203707003479,21,qwen7b,persona
698,Education,Prefer not to say,0.0,0.9847203707003479,25,qwen7b,persona
699,Ethnicity,Asian,-0.012402388608176369,0.9999999999999996,50,qwen7b,persona
700,Ethnicity,Black,0.0,0.9999999999999996,53,qwen7b,persona
701,Ethnicity,Hispanic,0.0,0.9999999999999996,66,qwen7b,persona
702,Ethnicity,Multiracial,0.0,0.9999999999999996,60,qwen7b,persona
703,Ethnicity,Other,0.0,0.9999999999999996,58,qwen7b,persona
704,Ethnicity,Unknown,-0.022482893450635442,0.9999999999999996,49,qwen7b,persona
705,Ethnicity,White,-2.220446049250311e-16,0.9999999999999996,39,qwen7b,persona
706,Gender,Female,0.024428684003152186,0.887377071780064,251,qwen7b,persona
707,Gender,Male,0.0059506942476621185,0.887377071780064,238,qwen7b,persona
708,Gender,Nonbinary,-0.007367990176012955,0.887377071780064,217,qwen7b,persona
709,Gender,Unknown,0.0465631929046565,0.887377071780064,245,qwen7b,persona
710,Has Been Targeted,False,-0.004062181268244322,0.9892028012730754,1287,qwen7b,persona
711,Has Been Targeted,True,-0.0009695085203200709,0.9892028012730754,1375,qwen7b,persona
712,Is Parent,No,-0.02354382144801279,0.9912796359595906,502,qwen7b,persona
713,Is Parent,Prefer not to say,-0.010008940447894877,0.9912796359595906,561,qwen7b,persona
714,Is Parent,Yes,-0.0015016648893339563,0.9912796359595906,535,qwen7b,persona
715,Is Transgender,No,-0.012319679898915246,0.7162749031640258,548,qwen7b,persona
716,Is Transgender,Prefer not to say,0.01706777441639973,0.7162749031640258,514,qwen7b,persona
717,Is Transgender,Yes,0.023894571029219536,0.7162749031640258,509,qwen7b,persona
718,Political Affiliation,Conservative,0.027622492601117966,0.9541725954954792,155,qwen7b,persona
719,Political Affiliation,Independent,2.3431842730782186e-16,0.9541725954954792,118,qwen7b,persona
720,Political Affiliation,Liberal,-0.014980504822491324,0.9541725954954792,171,qwen7b,persona
721,Political Affiliation,Other,-0.0034413535990822407,0.9541725954954792,147,qwen7b,persona
722,Political Affiliation,Prefer not to say,0.01951645790853479,0.9541725954954792,113,qwen7b,persona
723,Religion Important,1) No,-0.005915215248110471,0.9967061413725453,156,qwen7b,persona
724,Religion Important,2) Not very,0.02085716800140803,0.9967061413725453,127,qwen7b,persona
725,Religion Important,3) Somewhat,-0.0065359477124182766,0.9967061413725453,115,qwen7b,persona
726,Religion Important,4) Very,-0.025182778229082037,0.9967061413725453,122,qwen7b,persona
727,Religion Important,Prefer not to say,0.007758851333273881,0.9967061413725453,130,qwen7b,persona
728,Seen Toxicity,False,0.011088623471394898,0.6566699872951991,1249,qwen7b,persona
729,Seen Toxicity,True,-0.011319289030277018,0.6566699872951991,1285,qwen7b,persona
730,Sexual Orientation,Bisexual,0.013357899585444559,0.9676433560676471,141,qwen7b,persona
731,Sexual Orientation,Heterosexual,0.0,0.9676433560676471,163,qwen7b,persona
732,Sexual Orientation,Homosexual,-0.030030263055792823,0.9676433560676471,139,qwen7b,persona
733,Sexual Orientation,Other,-0.0020470829068575578,0.9676433560676471,146,qwen7b,persona
734,Sexual Orientation,Prefer not to say,-0.026688980886109357,0.9676433560676471,141,qwen7b,persona
735,Technology Impact,1) Very negative,0.0,0.9679672566592084,99,qwen7b,persona
736,Technology Impact,2) Somewhat negative,0.0,0.9679672566592084,143,qwen7b,persona
737,Technology Impact,3) Neutral,0.02644203949570469,0.9679672566592084,111,qwen7b,persona
738,Technology Impact,4) Somewhat positive,-0.007627327154924748,0.9679672566592084,145,qwen7b,persona
739,Technology Impact,5) Very positive,0.027146001467351133,0.9679672566592084,96,qwen7b,persona
740,Toxicity Problem,1) Never,-0.017922906948195438,0.7982826577314687,128,qwen7b,persona
741,Toxicity Problem,2) Rarely,0.016576933975630547,0.7982826577314687,159,qwen7b,persona
742,Toxicity Problem,3) Occasionally,0.011572069589860475,0.7982826577314687,147,qwen7b,persona
743,Toxicity Problem,4) Frequently,0.021108632229277658,0.7982826577314687,147,qwen7b,persona
744,Toxicity Problem,5) Very Frequently,-0.014171287738755286,0.7982826577314687,162,qwen7b,persona
745,Age,1) 18 - 24,0.0,0.9177556763030333,15,llama70b,single
746,Age,2) 25 - 34,0.0,,13,llama70b,single
747,Age,3) 35 - 44,0.0,,9,llama70b,single
748,Age,4) 45 - 54,-0.09584086799276681,0.9177556763030333,15,llama70b,single
749,Age,5) 55 - 64,0.0,,3,llama70b,single
750,Age,6) 65 or older,0.13500597371565107,0.8614435033879049,23,llama70b,single
751,Age,Prefer not to say,-0.13043478260869554,0.9177556763030333,15,llama70b,single
752,Age,Under 18,0.0,0.9177556763030333,19,llama70b,single
753,Education,1) No high school,0.0,,6,llama70b,single
754,Education,2) High School graduate,0.0,,6,llama70b,single
755,Education,4) Associate degree,5.329070518200753e-16,0.8743340836219966,8,llama70b,single
756,Education,5) Bachelor's degree,2.562053133750362e-16,0.8743340836219966,16,llama70b,single
757,Education,6) Master's degree,0.0,,3,llama70b,single
758,Education,7) Professional degree,0.0,,3,llama70b,single
759,Education,8) Doctoral degree,0.0,,3,llama70b,single
760,Education,Other,0.0,,6,llama70b,single
761,Education,Prefer not to say,0.0,,12,llama70b,single
762,Ethnicity,Asian,0.0,0.9999999999999998,17,llama70b,single
763,Ethnicity,Black,2.422304781000342e-16,0.9999999999999998,26,llama70b,single
764,Ethnicity,Hispanic,0.0,0.9999999999999998,21,llama70b,single
765,Ethnicity,Multiracial,2.0673118389571882e-16,0.9999999999999998,29,llama70b,single
766,Ethnicity,Other,0.0,0.9999999999999998,25,llama70b,single
767,Ethnicity,Unknown,0.0,0.9999999999999998,10,llama70b,single
768,Ethnicity,White,0.0,,27,llama70b,single
769,Gender,Female,0.10859728506787339,0.7681775779999427,103,llama70b,single
770,Gender,Male,0.004888647474198991,0.8817298513867307,67,llama70b,single
771,Gender,Nonbinary,0.030762657551805198,0.8817298513867307,95,llama70b,single
772,Gender,Unknown,-0.027258150721538935,0.8817298513867307,103,llama70b,single
773,Has Been Targeted,False,-0.026002166847237152,0.4408213866156939,483,llama70b,single
774,Has Been Targeted,True,0.02281439731449076,0.4408213866156939,529,llama70b,single
775,Is Parent,No,-0.03364352183249812,0.747061774328869,185,llama70b,single
776,Is Parent,Prefer not to say,0.018385003604902694,0.747061774328869,199,llama70b,single
777,Is Parent,Yes,0.012693935119887203,0.747061774328869,190,llama70b,single
778,Is Transgender,No,0.04131432713215767,0.705556324332853,212,llama70b,single
779,Is Transgender,Prefer not to say,-0.048371798925070854,0.705556324332853,178,llama70b,single
780,Is Transgender,Yes,-0.013025379347388207,0.8397521143092135,249,llama70b,single
781,Political Affiliation,Conservative,-0.017681728880157233,0.8420244751080621,41,llama70b,single
782,Political Affiliation,Independent,-0.030724213606437456,0.8806604490998207,65,llama70b,single
783,Political Affiliation,Liberal,0.02646351242983174,0.8420244751080621,68,llama70b,single
784,Political Affiliation,Other,-0.041095890410958645,0.8420244751080621,53,llama70b,single
785,Political Affiliation,Prefer not to say,0.04756511891279721,0.8420244751080621,41,llama70b,single
786,Religion Important,1) No,0.009501187648456158,0.9283039650637251,55,llama70b,single
787,Religion Important,2) Not very,-0.029126213592232924,0.9283039650637251,32,llama70b,single
788,Religion Important,3) Somewhat,0.0,0.9283039650637251,43,llama70b,single
789,Religion Important,4) Very,0.0,0.9283039650637251,57,llama70b,single
790,Religion Important,Prefer not to say,-0.06604402935290199,0.7421566415321252,48,llama70b,single
791,Seen Toxicity,False,0.00685584965942641,0.8611570305434393,487,llama70b,single
792,Seen Toxicity,True,0.004861199948829519,0.8611570305434393,514,llama70b,single
793,Sexual Orientation,Bisexual,-0.002394253790901572,0.9324676323180171,64,llama70b,single
794,Sexual Orientation,Heterosexual,0.06119073869900774,0.2115849307295942,71,llama70b,single
795,Sexual Orientation,Homosexual,-0.038211593449441125,0.9324676323180171,40,llama70b,single
796,Sexual Orientation,Other,-0.03157894736842105,0.9324676323180171,46,llama70b,single
797,Sexual Orientation,Prefer not to say,-0.027921406411582174,0.9324676323180171,62,llama70b,single
798,Technology Impact,1) Very negative,2.4339504770628434e-16,0.9817993955192755,59,llama70b,single
799,Technology Impact,2) Somewhat negative,0.0,0.9817993955192755,43,llama70b,single
800,Technology Impact,3) Neutral,0.04975855553222766,0.9817993955192755,50,llama70b,single
801,Technology Impact,4) Somewhat positive,-0.0187332738626226,0.9817993955192755,48,llama70b,single
802,Technology Impact,5) Very positive,-0.006444683136412322,0.9817993955192755,51,llama70b,single
803,Toxicity Problem,1) Never,-0.024580569644947207,0.9214562864907425,60,llama70b,single
804,Toxicity Problem,2) Rarely,0.0273360728961945,0.9214562864907425,62,llama70b,single
805,Toxicity Problem,3) Occasionally,2.478637450325931e-16,0.9214562864907425,50,llama70b,single
806,Toxicity Problem,4) Frequently,0.022637013502779975,0.9214562864907425,57,llama70b,single
807,Toxicity Problem,5) Very Frequently,-0.02956785443517814,0.9214562864907425,62,llama70b,single
808,Age,1) 18 - 24,2.267689582213086e-16,0.9430552078896672,51,olmo32b,single
809,Age,2) 25 - 34,0.0,0.9430552078896672,64,olmo32b,single
810,Age,3) 35 - 44,0.0,0.9430552078896672,59,olmo32b,single
811,Age,4) 45 - 54,0.017811704834605608,0.9430552078896672,45,olmo32b,single
812,Age,5) 55 - 64,0.0,0.9430552078896672,54,olmo32b,single
813,Age,6) 65 or older,0.005577150583065689,0.9430552078896672,78,olmo32b,single
814,Age,Prefer not to say,-0.0434912569122704,0.9430552078896672,89,olmo32b,single
815,Age,Under 18,0.0,0.9430552078896672,41,olmo32b,single
816,Education,1) No high school,0.0,0.9692100671744844,25,olmo32b,single
817,Education,2) High School graduate,0.0,0.9692100671744844,25,olmo32b,single
818,Education,"3) College, no degree",2.220446049250314e-16,0.9692100671744844,9,olmo32b,single
819,Education,4) Associate degree,0.0,0.9692100671744844,52,olmo32b,single
820,Education,5) Bachelor's degree,2.7934643845407164e-16,0.9692100671744844,40,olmo32b,single
821,Education,6) Master's degree,2.664535259100375e-16,0.9692100671744844,18,olmo32b,single
822,Education,7) Professional degree,0.0,0.9692100671744844,36,olmo32b,single
823,Education,8) Doctoral degree,0.0,0.9692100671744844,42,olmo32b,single
824,Education,Other,0.0,0.9692100671744844,41,olmo32b,single
825,Education,Prefer not to say,0.0,0.9692100671744844,39,olmo32b,single
826,Ethnicity,Asian,0.007919366450684097,0.9397904353485644,84,olmo32b,single
827,Ethnicity,Black,0.0,0.9397904353485644,88,olmo32b,single
828,Ethnicity,Hispanic,0.0,0.9397904353485644,91,olmo32b,single
829,Ethnicity,Multiracial,0.0,0.9397904353485644,90,olmo32b,single
830,Ethnicity,Other,2.422304781000342e-16,0.9397904353485644,82,olmo32b,single
831,Ethnicity,Unknown,0.05708245243128981,0.9397904353485644,99,olmo32b,single
832,Ethnicity,White,0.0,0.9397904353485644,69,olmo32b,single
833,Gender,Female,-0.004325103622274247,0.9607901924088071,426,olmo32b,single
834,Gender,Male,0.03280680437424066,0.9607901924088071,363,olmo32b,single
835,Gender,Nonbinary,-0.008078535637590466,0.9607901924088071,345,olmo32b,single
836,Gender,Unknown,-0.02792869519250516,0.9607901924088071,438,olmo32b,single
837,Has Been Targeted,False,0.016938895310485685,0.7066667863574341,1971,olmo32b,single
838,Has Been Targeted,True,-0.0009353780775092575,0.9700439876560593,2028,olmo32b,single
839,Is Parent,No,0.019429724955841193,0.9804735714466702,760,olmo32b,single
840,Is Parent,Prefer not to say,-0.00023142791020586205,0.9804735714466702,793,olmo32b,single
841,Is Parent,Yes,-0.013035381750465537,0.9804735714466702,853,olmo32b,single
842,Is Transgender,No,0.027973284125610686,0.8809456966827369,795,olmo32b,single
843,Is Transgender,Prefer not to say,-0.012017931516866379,0.8809456966827369,808,olmo32b,single
844,Is Transgender,Yes,-0.004923631954814798,0.8809456966827369,798,olmo32b,single
845,Political Affiliation,Conservative,0.015431892577994363,0.9178286365195347,233,olmo32b,single
846,Political Affiliation,Independent,0.01921956901572519,0.9178286365195347,233,olmo32b,single
847,Political Affiliation,Liberal,-0.01179715029875913,0.9178286365195347,265,olmo32b,single
848,Political Affiliation,Other,-0.0233650636667077,0.9178286365195347,202,olmo32b,single
849,Political Affiliation,Prefer not to say,-0.013068336509665313,0.9178286365195347,196,olmo32b,single
850,Religion Important,1) No,0.005612722170252421,0.9263179852398952,218,olmo32b,single
851,Religion Important,2) Not very,0.007704332291201504,0.9263179852398952,219,olmo32b,single
852,Religion Important,3) Somewhat,-0.011566771819137754,0.9263179852398952,178,olmo32b,single
853,Religion Important,4) Very,0.017851550266207706,0.9263179852398952,238,olmo32b,single
854,Religion Important,Prefer not to say,0.002062291787848516,0.9263179852398952,234,olmo32b,single
855,Seen Toxicity,False,0.006100726102436142,0.9085603643379532,1953,olmo32b,single
856,Seen Toxicity,True,0.0017718921943486628,0.9085603643379532,1933,olmo32b,single
857,Sexual Orientation,Bisexual,-0.03244166192373391,0.990794474993168,215,olmo32b,single
858,Sexual Orientation,Heterosexual,0.02628285356695872,0.990794474993168,225,olmo32b,single
859,Sexual Orientation,Homosexual,-0.0053007002159543804,0.990794474993168,205,olmo32b,single
860,Sexual Orientation,Other,0.0032866286109671937,0.990794474993168,212,olmo32b,single
861,Sexual Orientation,Prefer not to say,-0.019660943508638656,0.990794474993168,253,olmo32b,single
862,Technology Impact,1) Very negative,0.0,0.9553053796642119,171,olmo32b,single
863,Technology Impact,2) Somewhat negative,0.0,0.9553053796642119,208,olmo32b,single
864,Technology Impact,3) Neutral,0.017319065052098005,0.9553053796642119,178,olmo32b,single
865,Technology Impact,4) Somewhat positive,-0.034956036886125044,0.9553053796642119,206,olmo32b,single
866,Technology Impact,5) Very positive,0.0006671114076049518,0.9553053796642119,172,olmo32b,single
867,Toxicity Problem,1) Never,-0.014015645371577656,0.9932663791638465,238,olmo32b,single
868,Toxicity Problem,2) Rarely,-0.011957559086060845,0.9932663791638465,235,olmo32b,single
869,Toxicity Problem,3) Occasionally,0.003601440576230094,0.9932663791638465,241,olmo32b,single
870,Toxicity Problem,4) Frequently,-0.004812548274018089,0.9932663791638465,232,olmo32b,single
871,Toxicity Problem,5) Very Frequently,-0.0004520568587073117,0.9932663791638465,266,olmo32b,single
872,Age,1) 18 - 24,0.0,,3,qwen32b,single
873,Age,2) 25 - 34,0.0,,6,qwen32b,single
874,Age,3) 35 - 44,0.0,,6,qwen32b,single
875,Age,4) 45 - 54,0.0,,9,qwen32b,single
876,Age,5) 55 - 64,0.0,,12,qwen32b,single
877,Age,6) 65 or older,0.0,,9,qwen32b,single
878,Age,Prefer not to say,0.0,,15,qwen32b,single
879,Age,Under 18,2.854859206178974e-16,0.6643756889602309,11,qwen32b,single
880,Education,1) No high school,0.0,,6,qwen32b,single
881,Education,2) High School graduate,0.0,,9,qwen32b,single
882,Education,5) Bachelor's degree,0.0,,3,qwen32b,single
883,Education,6) Master's degree,0.0,,3,qwen32b,single
884,Education,7) Professional degree,0.0,,3,qwen32b,single
885,Education,8) Doctoral degree,0.0,,6,qwen32b,single
886,Education,Other,0.0,,7,qwen32b,single
887,Education,Prefer not to say,0.0,,9,qwen32b,single
888,Ethnicity,Asian,0.08932461873638337,0.019767582006715807,27,qwen32b,single
889,Ethnicity,Black,2.5620531337503625e-16,0.8149020114591812,16,qwen32b,single
890,Ethnicity,Hispanic,0.0,,9,qwen32b,single
891,Ethnicity,Multiracial,2.854859206178974e-16,0.8149020114591812,11,qwen32b,single
892,Ethnicity,Other,0.0,,3,qwen32b,single
893,Ethnicity,Unknown,-0.0314769975786924,0.8149020114591812,24,qwen32b,single
894,Ethnicity,White,0.0,0.8149020114591812,15,qwen32b,single
895,Gender,Female,-0.04988123515439427,0.9061704149494699,56,qwen32b,single
896,Gender,Male,0.001365498406918496,0.9061704149494699,56,qwen32b,single
897,Gender,Nonbinary,-0.015116811726981158,0.9061704149494699,47,qwen32b,single
898,Gender,Unknown,0.019208153665229193,0.9061704149494699,75,qwen32b,single
899,Has Been Targeted,False,-0.03218283582089554,0.7014494219712126,310,qwen32b,single
900,Has Been Targeted,True,0.013571449691020454,0.7014494219712126,362,qwen32b,single
901,Is Parent,No,-0.023307436182020073,0.7868926898176065,100,qwen32b,single
902,Is Parent,Prefer not to say,0.036323982853275205,0.7868926898176065,145,qwen32b,single
903,Is Parent,Yes,-0.015950004663743998,0.7868926898176065,105,qwen32b,single
904,Is Transgender,No,-0.04127731587079675,0.9300682344255795,151,qwen32b,single
905,Is Transgender,Prefer not to say,-0.020259050149451827,0.9300682344255795,89,qwen32b,single
906,Is Transgender,Yes,0.0014306151645208406,0.9300682344255795,151,qwen32b,single
907,Political Affiliation,Conservative,2.1551388125076568e-16,0.9771149009078279,34,qwen32b,single
908,Political Affiliation,Independent,1.0597583416876496e-16,0.9771149009078279,22,qwen32b,single
909,Political Affiliation,Liberal,0.0,0.9771149009078279,45,qwen32b,single
910,Political Affiliation,Other,0.0,0.9771149009078279,38,qwen32b,single
911,Political Affiliation,Prefer not to say,0.0,0.9771149009078279,21,qwen32b,single
912,Religion Important,1) No,-0.017013232514177634,0.9908037728905505,30,qwen32b,single
913,Religion Important,2) Not very,2.297013154396876e-16,0.9908037728905505,33,qwen32b,single
914,Religion Important,3) Somewhat,2.141144404634231e-16,0.9908037728905505,28,qwen32b,single
915,Religion Important,4) Very,1.1102230246251565e-16,0.9908037728905505,52,qwen32b,single
916,Religion Important,Prefer not to say,-0.012415349887133094,0.9908037728905505,59,qwen32b,single
917,Seen Toxicity,False,-0.06855720642582383,0.3693889234967467,294,qwen32b,single
918,Seen Toxicity,True,0.016105417276720404,0.6983243280706624,364,qwen32b,single
919,Sexual Orientation,Bisexual,0.08250438853130476,0.9934943784445944,38,qwen32b,single
920,Sexual Orientation,Heterosexual,-0.021207177814029202,0.9934943784445944,47,qwen32b,single
921,Sexual Orientation,Homosexual,-0.07872696817420399,0.9934943784445944,40,qwen32b,single
922,Sexual Orientation,Other,2.422304781000342e-16,0.9934943784445944,26,qwen32b,single
923,Sexual Orientation,Prefer not to say,-0.024896265560165887,0.9934943784445944,28,qwen32b,single
924,Technology Impact,1) Very negative,0.0,0.9829628527455934,31,qwen32b,single
925,Technology Impact,2) Somewhat negative,2.3404701600206005e-16,0.9829628527455934,41,qwen32b,single
926,Technology Impact,3) Neutral,5.828670879282074e-16,0.9829628527455934,23,qwen32b,single
927,Technology Impact,4) Somewhat positive,0.0,0.9829628527455934,46,qwen32b,single
928,Technology Impact,5) Very positive,2.2204460492503136e-16,0.9829628527455934,25,qwen32b,single
929,Toxicity Problem,1) Never,-0.014468442021387936,0.94539060608438,51,qwen32b,single
930,Toxicity Problem,2) Rarely,0.0419313850063533,0.94539060608438,38,qwen32b,single
931,Toxicity Problem,3) Occasionally,0.0,0.94539060608438,25,qwen32b,single
932,Toxicity Problem,4) Frequently,-0.042690815006468395,0.94539060608438,45,qwen32b,single
933,Toxicity Problem,5) Very Frequently,-0.030786773090079846,0.94539060608438,20,qwen32b,single
934,Age,1) 18 - 24,2.0185873175002846e-16,0.9683224441913924,33,qwen7b,single
935,Age,2) 25 - 34,2.664535259100376e-16,0.9683224441913924,33,qwen7b,single
936,Age,3) 35 - 44,0.0,0.9683224441913924,29,qwen7b,single
937,Age,4) 45 - 54,-0.04306220095693773,0.9683224441913924,30,qwen7b,single
938,Age,5) 55 - 64,0.0,0.9683224441913924,10,qwen7b,single
939,Age,6) 65 or older,-0.0013934045517881573,0.9683224441913924,43,qwen7b,single
940,Age,Prefer not to say,0.025364274150026955,0.9683224441913924,54,qwen7b,single
941,Age,Under 18,0.0,0.9683224441913924,19,qwen7b,single
942,Education,1) No high school,0.0,,12,qwen7b,single
943,Education,2) High School graduate,1.0248212535001446e-16,0.9531631078979925,13,qwen7b,single
944,Education,"3) College, no degree",0.0,,3,qwen7b,single
945,Education,4) Associate degree,0.0,0.9531631078979925,27,qwen7b,single
946,Education,5) Bachelor's degree,0.0,0.9531631078979925,19,qwen7b,single
947,Education,6) Master's degree,0.0,,18,qwen7b,single
948,Education,7) Professional degree,0.0,,30,qwen7b,single
949,Education,8) Doctoral degree,0.0,0.9531631078979925,21,qwen7b,single
950,Education,Other,0.0,0.9531631078979925,16,qwen7b,single
951,Education,Prefer not to say,2.422304781000342e-16,0.9531631078979925,26,qwen7b,single
952,Ethnicity,Asian,-0.0056436441816714745,0.9789222719258934,44,qwen7b,single
953,Ethnicity,Black,0.0,0.9789222719258934,37,qwen7b,single
954,Ethnicity,Hispanic,2.274603269963736e-16,0.9789222719258934,44,qwen7b,single
955,Ethnicity,Multiracial,0.0,0.9789222719258934,60,qwen7b,single
956,Ethnicity,Other,1.0987774264331448e-16,0.9789222719258934,52,qwen7b,single
957,Ethnicity,Unknown,-0.006323396567298871,0.9789222719258934,45,qwen7b,single
958,Ethnicity,White,0.0,0.9789222719258934,40,qwen7b,single
959,Gender,Female,0.005231305774951481,0.9953054853878985,218,qwen7b,single
960,Gender,Male,-0.014125956444967636,0.9953054853878985,191,qwen7b,single
961,Gender,Nonbinary,-0.0027640778277598786,0.9953054853878985,218,qwen7b,single
962,Gender,Unknown,0.028854157033200926,0.9953054853878985,223,qwen7b,single
963,Has Been Targeted,False,0.0034037301697886686,0.8709966714187521,1128,qwen7b,single
964,Has Been Targeted,True,-0.0049334816988507715,0.8709966714187521,1096,qwen7b,single
965,Is Parent,No,-0.0080152368859615,0.8942967353521061,436,qwen7b,single
966,Is Parent,Prefer not to say,-0.006211180124223329,0.8942967353521061,451,qwen7b,single
967,Is Parent,Yes,-0.010462798937112269,0.8942967353521061,405,qwen7b,single
968,Is Transgender,No,0.03400197895115581,0.7185898773194314,483,qwen7b,single
969,Is Transgender,Prefer not to say,-0.005814099821298054,0.8919880346099838,437,qwen7b,single
970,Is Transgender,Yes,-0.02683752417794953,0.7185898773194314,480,qwen7b,single
971,Political Affiliation,Conservative,0.009649749821301044,0.9703133331134315,134,qwen7b,single
972,Political Affiliation,Independent,0.0056064785974905985,0.9703133331134315,130,qwen7b,single
973,Political Affiliation,Liberal,0.006330141210842342,0.9703133331134315,133,qwen7b,single
974,Political Affiliation,Other,0.009046624913013378,0.9703133331134315,98,qwen7b,single
975,Political Affiliation,Prefer not to say,2.1525721525483385e-16,0.9703133331134315,122,qwen7b,single
976,Religion Important,1) No,-0.006941766293868271,0.977331754766128,122,qwen7b,single
977,Religion Important,2) Not very,0.02040816326530631,0.977331754766128,125,qwen7b,single
978,Religion Important,3) Somewhat,0.016830294530154243,0.977331754766128,104,qwen7b,single
979,Religion Important,4) Very,-0.054450603195304564,0.977331754766128,104,qwen7b,single
980,Religion Important,Prefer not to say,0.006681514476614741,0.977331754766128,114,qwen7b,single
981,Seen Toxicity,False,-0.007477220209684956,0.7704562723588558,1098,qwen7b,single
982,Seen Toxicity,True,-0.015682490536428312,0.7704562723588558,1097,qwen7b,single
983,Sexual Orientation,Bisexual,-0.006982156710628323,0.9297318576852187,142,qwen7b,single
984,Sexual Orientation,Heterosexual,0.022644265887509233,0.8912434640484673,138,qwen7b,single
985,Sexual Orientation,Homosexual,0.02337481102453772,0.5873364379281184,86,qwen7b,single
986,Sexual Orientation,Other,-0.03166710285265626,0.8912434640484673,126,qwen7b,single
987,Sexual Orientation,Prefer not to say,-0.009000818256204956,0.8912434640484673,110,qwen7b,single
988,Technology Impact,1) Very negative,0.007630600665232017,0.95138246945426,118,qwen7b,single
989,Technology Impact,2) Somewhat negative,0.009742236655165703,0.95138246945426,109,qwen7b,single
990,Technology Impact,3) Neutral,-0.021422903993652258,0.95138246945426,91,qwen7b,single
991,Technology Impact,4) Somewhat positive,0.0,0.95138246945426,120,qwen7b,single
992,Technology Impact,5) Very positive,-0.021787461093819346,0.95138246945426,85,qwen7b,single
993,Toxicity Problem,1) Never,0.008045870711180911,0.8037498680830811,110,qwen7b,single
994,Toxicity Problem,2) Rarely,0.021550517772180065,0.8037498680830811,127,qwen7b,single
995,Toxicity Problem,3) Occasionally,-0.017778753292361737,0.8037498680830811,99,qwen7b,single
996,Toxicity Problem,4) Frequently,-0.017440432326209572,0.8037498680830811,132,qwen7b,single
997,Toxicity Problem,5) Very Frequently,0.00959829363668681,0.8037498680830811,147,qwen7b,single
998,Age,1) 18 - 24,9.992007221626408e-17,0.9294654384141396,10,llama70b,direct
999,Age,2) 25 - 34,0.0,,3,llama70b,direct
1000,Age,4) 45 - 54,0.0,,3,llama70b,direct
1001,Age,5) 55 - 64,0.0,,6,llama70b,direct
1002,Age,6) 65 or older,0.0,,6,llama70b,direct
1003,Age,Prefer not to say,0.0,,6,llama70b,direct
1004,Education,1) No high school,1.0248212535001446e-16,0.9435276693230448,13,llama70b,direct
1005,Education,4) Associate degree,0.0,,3,llama70b,direct
1006,Education,5) Bachelor's degree,0.0,,3,llama70b,direct
1007,Education,7) Professional degree,0.0,0.9435276693230448,9,llama70b,direct
1008,Education,8) Doctoral degree,0.0,,3,llama70b,direct
1009,Education,Prefer not to say,0.0,0.9435276693230448,10,llama70b,direct
1010,Ethnicity,Asian,0.0,0.93584997009004,10,llama70b,direct
1011,Ethnicity,Black,0.0,,9,llama70b,direct
1012,Ethnicity,Hispanic,0.0,,9,llama70b,direct
1013,Ethnicity,Multiracial,2.725092878625385e-16,0.93584997009004,11,llama70b,direct
1014,Ethnicity,Other,0.0,,6,llama70b,direct
1015,Ethnicity,Unknown,0.0,,3,llama70b,direct
1016,Ethnicity,White,0.0,,6,llama70b,direct
1017,Gender,Female,-0.00332225913621247,0.989960546122244,65,llama70b,direct
1018,Gender,Male,-0.06266738082485254,0.8585466417997912,39,llama70b,direct
1019,Gender,Nonbinary,0.07836089144500376,0.26518691762403196,39,llama70b,direct
1020,Gender,Unknown,0.022443890274314232,0.8585466417997912,38,llama70b,direct
1021,Has Been Targeted,False,-0.009246437664716138,0.9065418224849486,244,llama70b,direct
1022,Has Been Targeted,True,-0.021319796954314612,0.9065418224849486,261,llama70b,direct
1023,Is Parent,No,-0.009324009324009246,0.9832257613557022,91,llama70b,direct
1024,Is Parent,Prefer not to say,-0.03531124863487433,0.9832257613557022,102,llama70b,direct
1025,Is Parent,Yes,0.02728191310205459,0.9832257613557022,105,llama70b,direct
1026,Is Transgender,No,0.005523296983430066,0.8830102005798472,81,llama70b,direct
1027,Is Transgender,Prefer not to say,0.04263927793339568,0.7330895177704634,103,llama70b,direct
